song_id	title	work_title	subtitle	lyricist_raw	lyricist_norm	composer_raw	composer_norm	artist	song_type	brand_id	parent_song_id	is_version	interface_key	jasrac_code	jasrac_title	match_status	note
sc_時限式狂騒ワンダーランド	時限式狂騒ワンダーランド	時限式狂騒ワンダーランド		真崎エリカ	真崎エリカ	河田貴央	河田貴央	アンティーカ(月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子)	unit	sc			imasdb-7bcdf8d9ea9f			unmatched	
sc_晴れのちバルーン	晴れのちバルーン	晴れのちバルーン		渡邊亜希子	渡邊亜希子	三好啓太	三好啓太	イルミネーションスターズ(櫻木真乃、風野灯織、八宮めぐる)	unit	sc			imasdb-67a978a8eb71			unmatched	
sc_月影のアンシェネ	月影のアンシェネ	月影のアンシェネ		真崎エリカ	真崎エリカ	山崎光(Arte Refact)	山崎光(Arte Refact)	田中摩美々	solo	sc			imasdb-43eed5fe9515			unmatched	
sc_有彩色ユリイカ	有彩色ユリイカ	有彩色ユリイカ		真崎エリカ	真崎エリカ	藤井健太郎(HANO)	藤井健太郎(HANO)	アンティーカ(月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子)	unit	sc			imasdb-986ba9ebd99a			unmatched	
sc_未来へのsign	未来へのSign	未来へのSign		秋浦智裕	秋浦智裕	HaTo	HaTo	ノクチル(浅倉透、樋口円香、福丸小糸、市川雛菜)	unit	sc			imasdb-ba7c11d5103d			unmatched	
sc_枕木の歌	枕木の歌	枕木の歌		渡邊亜希子	渡邊亜希子	石黑剛、小久保祐希	石黑剛;小久保祐希	イルミネーションスターズ(櫻木真乃、風野灯織、八宮めぐる)	unit	sc			imasdb-d84a22817212			unmatched	
sc_橙より未来	橙より未来	橙より未来		真崎エリカ	真崎エリカ	めんま	めんま	アンティーカ(月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子)	unit	sc			imasdb-f87c62235e3b			unmatched	
sc_永遠色アーチ	永遠色アーチ	永遠色アーチ		RUCCA	RUCCA	菊池博人(KEYTONE)、小池竜暉、Hayato Yamamoto、YUUKI SANO	菊池博人(KEYTONE);小池竜暉;Hayato Yamamoto;YUUKI SANO	Team.Sol(八宮めぐる、白瀬咲耶、西城樹里、有栖川夏葉、桑山千雪、黛冬優子、浅倉透、市川雛菜、七草にちか、郁田はるき)	unit	sc			imasdb-f7f39280440f			unmatched	
sc_泥濘鳴鳴	泥濘鳴鳴	泥濘鳴鳴		出口遼	出口遼	ArmySlick、常楽寺澪	ArmySlick;常楽寺澪	コメティック(斑鳩ルカ、鈴木羽那、郁田はるき)	unit	sc			imasdb-f721472974bd			unmatched	
sc_浮動性イノセンス	浮動性イノセンス	浮動性イノセンス		真崎エリカ	真崎エリカ	ArmySlick、Giz'Mo (from Jam9)	ArmySlick;Giz'Mo (from Jam9)	アンティーカ(月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子)	unit	sc			imasdb-77b883650d20			unmatched	
sc_無垢	無垢	無垢		園田健太郎	園田健太郎	ねりきり(KEYTONE)	ねりきり(KEYTONE)	鈴木羽那	solo	sc			imasdb-d9205fc4fd26			unmatched	
sc_無自覚アプリオリ	無自覚アプリオリ	無自覚アプリオリ		出口遼(KEYTONE)	出口遼(KEYTONE)	涼木シンジ(KEYTONE)	涼木シンジ(KEYTONE)	コメティック(斑鳩ルカ、鈴木羽那、郁田はるき)	unit	sc			imasdb-b269f88347cd			unmatched	
sc_疾風ザブングル	疾風ザブングル	疾風ザブングル						放課後クライマックスガールズ	unit	sc			imasdb-23c50973ea1e			unmatched	
sc_相合学舎	相合学舎	相合学舎		古屋真	古屋真	藤井健太郎(HANO)	藤井健太郎(HANO)	放課後クライマックスガールズ×ノクチル(小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、浅倉透、樋口円香、福丸小糸、市川雛菜)	unit	sc			imasdb-2f97d2117166			unmatched	
sc_神様は死んだって	神様は死んだ、って	神様は死んだ、って		烏屋茶房	烏屋茶房	水野谷怜(Arte Refact)	水野谷怜(Arte Refact)	斑鳩ルカ	solo	sc			imasdb-d002d4840236			unmatched	
sc_秋の終わり僕の記憶	秋の終わり、僕の記憶	秋の終わり、僕の記憶		真崎エリカ	真崎エリカ	ArmySlick、Giz'Mo (from Jam9)	ArmySlick;Giz'Mo (from Jam9)	アンティーカ(月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子)	unit	sc			imasdb-2f6a0703a35a			unmatched	
sc_紅花-benibana-	紅花-benibana-	紅花-benibana-		Eri Osanai	Eri Osanai	ArmySlick、Giz'Mo(from Jam9)	ArmySlick;Giz'Mo(from Jam9)	彼岸流(風野灯織、白瀬咲耶、有栖川夏葉、桑山千雪、和泉愛依)	unit	sc			imasdb-b8e4784bbb1e			unmatched	
sc_紅花-benibana-_game_size	紅花-benibana- (Game Size)	紅花-benibana-	Game Size	Eri Osanai	Eri Osanai	ArmySlick、Giz'Mo(from Jam9)	ArmySlick;Giz'Mo(from Jam9)	和泉愛依、有栖川夏葉、桑山千雪、白瀬咲耶、風野灯織	unit	sc	sc_紅花-benibana-	1	imasdb-9d22015dac0d			unmatched	
sc_純白トロイメライ	純白トロイメライ	純白トロイメライ		真崎エリカ	真崎エリカ	原田篤(Arte Refact)	原田篤(Arte Refact)	アンティーカ(月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子)	unit	sc			imasdb-8c9d57e594bc			unmatched	
sc_絶対正義_every_day	絶対正義 EVERY DAY	絶対正義 EVERY DAY		前田甘露	前田甘露	景山将太	景山将太	小宮果穂	solo	sc			imasdb-d6f96f681b3a			unmatched	
sc_虹になれ	虹になれ	虹になれ		中村彼方	中村彼方	藤末樹	藤末樹	イルミネーションスターズ(櫻木真乃、風野灯織、八宮めぐる)	unit	sc			imasdb-653834a140e0			unmatched	
sc_虹の行方	虹の行方	虹の行方		古屋真	古屋真	三好啓太	三好啓太	シャイニーカラーズ(櫻木真乃、風野灯織、八宮めぐる、月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子、小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、大崎甘奈、大崎甜花、桑山千雪、芹沢あさひ、黛冬優子、和泉愛依、浅倉透、樋口円香、福丸小糸、市川雛菜、七草にちか、緋田美琴)	all	sc			imasdb-26104fba916a			unmatched	
sc_街角メランコリー	街角メランコリー	街角メランコリー		-	-	-	-	ザ・ふたりトラベラー(郁田はるき、櫻木真乃)	unit	sc			imasdb-9569eccb436a			unmatched	
sc_裸足じゃイラレナイ	裸足じゃイラレナイ	裸足じゃイラレナイ		古屋真	古屋真	ats-(Blue Bird's Nest)	ats-(Blue Bird's Nest)	放課後クライマックスガールズ(小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉)	unit	sc			imasdb-20923b48455f			unmatched	
sc_誰ソ彼アイデンティティー	誰ソ彼アイデンティティー	誰ソ彼アイデンティティー		松井洋平	松井洋平	高尾奏之介	高尾奏之介	田中摩美々	solo	sc			imasdb-66c54c3d5739			unmatched	
sc_輝きにかわる	輝きにかわる	輝きにかわる		くじら	くじら	くじら	くじら	大崎甘奈、市川雛菜、田中摩美々	unit	sc			imasdb-9955d1adc925			unmatched	
sc_迅雷鉄火	迅雷鉄火	迅雷鉄火		古屋真	古屋真	藤井健太郎	藤井健太郎	放課後クライマックスガールズ×ストレイライト(小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、芹沢あさひ、黛冬優子、和泉愛依)	unit	sc			imasdb-18d0d469b0a3			unmatched	
sc_進路は超銀河	進路は超銀河	進路は超銀河		古屋真	古屋真	ねりきり(KEYTONE)	ねりきり(KEYTONE)	放課後クライマックスガールズ(小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉)	unit	sc			imasdb-0af8506c86b8			unmatched	
sc_運命前夜	運命前夜	運命前夜		真崎エリカ	真崎エリカ	都丸椋太(Elements Garden)、近藤世真(Elements Garden)	都丸椋太(Elements Garden);近藤世真(Elements Garden)	アンティーカ(月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子)	unit	sc			imasdb-e46093afc308			unmatched	
sc_過純性ブリーチ	過純性ブリーチ	過純性ブリーチ		古屋真	古屋真	大西克巳	大西克巳	西城樹里	solo	sc			imasdb-180072f8ee87			unmatched	
sc_銀翼のアレジアンス_-blade_of_truth-	銀翼のアレジアンス -blade of truth-	銀翼のアレジアンス -blade of truth-		真崎エリカ	真崎エリカ	原田篤(Arte Refact)	原田篤(Arte Refact)	アンティーカ(月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子)	unit	sc			imasdb-27dd2607c231			unmatched	
sc_銀翼のアヴニール_-become_the_brave-	銀翼のアヴニール -become the brave-	銀翼のアヴニール -become the brave-		真崎エリカ	真崎エリカ	原田篤(Arte Refact)	原田篤(Arte Refact)	アンティーカ(月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子)	unit	sc			imasdb-03b32d52049a			unmatched	
sc_雪月風花	雪・月・風・花	雪・月・風・花		真崎エリカ	真崎エリカ	rionos	rionos	幽谷霧子	solo	sc			imasdb-146777f9ba40			unmatched	
sc_青とオレンジ	青とオレンジ	青とオレンジ		秋浦智裕	秋浦智裕	涼木シンジ(KEYTONE)	涼木シンジ(KEYTONE)	ノクチル(浅倉透、樋口円香、福丸小糸、市川雛菜)	unit	sc			imasdb-eb81bfdbe97b			unmatched	
sc_青空	青空	青空		秋浦智裕(onetrap)	秋浦智裕(onetrap)	渡辺徹(Blue Bird's Nest)	渡辺徹(Blue Bird's Nest)	ノクチル(浅倉透、樋口円香、福丸小糸、市川雛菜)	unit	sc			imasdb-560c5fef9f2d			unmatched	
sc_革命進化論	革命進化論	革命進化論		真崎エリカ	真崎エリカ	伊藤和馬(Arte Refact)	伊藤和馬(Arte Refact)	アンティーカ(月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子)	unit	sc			imasdb-78445f32f1f4			unmatched	
sidem_315_steelo	315 Steelo!	315 Steelo!		松井洋平	松井洋平	河田貴央	河田貴央	天道輝、ピエール、渡辺みのり、伊瀬谷四季、蒼井享介、硲道夫、若里春名、舞田類	unit	sidem			imasdb-75f1994b539d			unmatched	
sidem__possibilities	∞ Possibilities	∞ Possibilities		松井洋平	松井洋平	オオヤギヒロオ、南田健吾	オオヤギヒロオ;南田健吾	S.E.M(硲道夫、舞田類、山下次郎)	unit	sidem			imasdb-648a13b80e2b			unmatched	
sidem_a_cup_of_happiness	A CUP OF HAPPINESS	A CUP OF HAPPINESS		松井洋平	松井洋平	EFFY	EFFY	神谷幸広	solo	sidem			imasdb-5a4e267caed4			unmatched	
sidem_after_the_rain	AFTER THE RAIN	AFTER THE RAIN		結城アイラ	結城アイラ	TKC	TKC	W(蒼井享介、蒼井悠介)	unit	sidem			imasdb-d0407312df67			unmatched	
sidem_alice_or_guilty_indies_live_arrange-	Alice or Guilty –Indies Live Arrange-	Alice or Guilty	Indies Live Arrange	上江洲誠	上江洲誠	BNEI(濱本理央)	濱本理央	Jupiter(天ヶ瀬冬馬、御手洗翔太、伊集院北斗)	unit	sidem		1	imasdb-e717b5cf3532			unmatched	
sidem_all_nor_nothing	ALL nOR NOTHING	ALL nOR NOTHING		松井洋平	松井洋平	齋藤大(Dream Monster)	齋藤大(Dream Monster)	神谷幸広、北村想楽、握野英雄、華村翔真、榊夏来、岡村直央	unit	sidem			imasdb-6c48dc29ee69			unmatched	
sidem_aloha_happy_creator	ALOHA! HAPPY CREATOR!	ALOHA! HAPPY CREATOR!		結城アイラ	結城アイラ	奥田もとい	奥田もとい	水嶋咲、姫野かのん、舞田類	unit	sidem			imasdb-6899dd1be3a5			unmatched	
sidem_amazing_moment	Amazing Moment	Amazing Moment		松井洋平	松井洋平	和賀裕希	和賀裕希	VΔLZ(弦月藤士郎、長尾景、甲斐田晴]&DRAMATIC STARS[天道輝、桜庭薫、柏木翼)	unit	sidem			imasdb-6fed372a2017			unmatched	
sidem_amber_color_oasis	Amber Color Oasis	Amber Color Oasis		真崎エリカ	真崎エリカ	信政誠	信政誠	FRAME(握野英雄、木村龍、信玄誠司)	unit	sidem			imasdb-9518e35855bb			unmatched	
sidem_anywhere	ANYWHERE	ANYWHERE		真崎エリカ	真崎エリカ	石井健太郎	石井健太郎	315 STARS(インテリVer.)(伊集院北斗、桜庭薫、神楽麗、鷹城恭二、蒼井享介、握野英雄、猫柳キリオ、冬美旬、榊夏来、黒野玄武、東雲荘一郎、岡村直央、硲道夫、山下次郎、九十九一希、葛之葉雨彦、古論クリス、天峰秀)	unit	sidem			imasdb-7e21a8d6efe6			unmatched	
sidem_around_find_world	Around Find World!	Around Find World!		松井洋平	松井洋平	光増ハジメ	光増ハジメ	S.E.M(硲道夫、舞田類、山下次郎)	unit	sidem			imasdb-203c8a5578d7			unmatched	
sidem_arrive_to_star	ARRIVE TO STAR	ARRIVE TO STAR		松井洋平	松井洋平	本多友紀(Arte Refact)	本多友紀(Arte Refact)	DRAMATIC STARS(天道輝、桜庭薫、柏木翼)	unit	sidem			imasdb-549a8e9c93b0			unmatched	
sidem_asterisk	ASTERISK	ASTERISK		松井洋平	松井洋平	武田将弥(Dream Monster)	武田将弥(Dream Monster)	DRAMATIC STARS(天道輝、桜庭薫、柏木翼)	unit	sidem			imasdb-321aa0f3d265			unmatched	
